Chromosome,Chr_Size_bp,Chr_GC_count,Chr_%GC,Chr_AT_count,Chr_%AT
NZ_CP060453.1,5178485,3358385,64.85265478223843,1820100,35.14734521776157
NZ_CP021726.1,5025115,2546391,50.67328807400428,2478724,49.32671192599573
NZ_CP075172.1,1989419,741210,37.25761139307507,1248209,62.74238860692493
NZ_CP072953.1,4965627,2741703,55.21363163201747,2223924,44.78636836798253
NZ_AP022557.1,3754053,1933132,51.49453137715424,1820921,48.50546862284576
NZ_CP055179.1,4904858,2488332,50.73198857133071,2416526,49.26801142866929
NZ_CP053736.1,4726108,2403638,50.858719267524144,2322470,49.141280732475856
NZ_CP083920.1,2718175,1037902,38.183781397444974,1680273,61.81621860255503
NZ_CP065666.1,3598417,1490480,41.42043570825727,2107937,58.57956429174273
NZ_CP056451.1,4892927,2536437,51.83884819863448,2356490,48.16115180136552
NZ_CP010231.1,4664102,2366449,50.73750531184781,2297653,49.26249468815219
NZ_CP049936.1,4731796,2405726,50.84170999764149,2326070,49.15829000235851
NZ_CP058879.1,4902360,2475058,50.48707153289436,2427302,49.51292846710564
NZ_CP070063.1,4672959,2366205,50.63611728671277,2306754,49.36388271328723
NZ_LS992180.1,5137826,2609596,50.79183296592761,2528230,49.20816703407239
NZ_CP018128.1,2740566,1045339,38.143179182694375,1695227,61.856820817305625
NZ_CP014796.1,4609584,3092028,67.07824393698,1517556,32.92175606302
NZ_CP018731.1,5313102,3376394,63.54845060380922,1936708,36.45154939619078
NZ_CP043197.1,4594168,2334521,50.814880953417465,2259647,49.185119046582535
NZ_CP021992.1,3790170,2569468,67.79294860125007,1220702,32.207051398749925
NZ_CP086538.1,4667313,2361812,50.603248592927024,2305501,49.396751407072976
NZ_CP045513.1,4773053,2490764,52.18387476527078,2282289,47.81612523472922
NZ_CP062380.1,2833222,930674,32.848608404142,1902548,67.151391595858
NZ_CP047682.1,5428813,3241618,59.71135863401447,2187195,40.28864136598553
NZ_CP015349.1,3271521,1461064,44.66008318454933,1810457,55.33991681545067
NZ_CP024998.1,2763876,906202,32.787360938044976,1857674,67.21263906195503
NZ_CP082789.1,2888791,948672,32.839758916446364,1940119,67.16024108355364
NZ_CP030871.1,2785934,1458743,52.361003527003874,1327191,47.638996472996126
NZ_CP068031.1,2341587,754949,32.24091182603935,1586638,67.75908817396065
NZ_CP068639.1,1865659,843576,45.215979983480366,1022083,54.784020016519634
NZ_AP022252.1,4962478,3030757,61.0734596707532,1931721,38.9265403292468
NZ_CP022186.1,4730032,2770344,58.56924435183525,1959688,41.43075564816475
NZ_CP010137.1,4765647,2414052,50.65528353233045,2351595,49.34471646766955
NZ_CP035746.1,1980926,746894,37.70428577342112,1234032,62.29571422657888
NZ_CP071618.1,4343326,2653912,61.10321905378505,1689414,38.89678094621495
NZ_CP031071.1,5369163,1911536,35.60212271447151,3457627,64.3978772855285
NZ_CP086257.1,4378712,1768593,40.39071306813511,2610119,59.609286931864894
NZ_CP054479.1,4010543,1864949,46.501159568666885,2145594,53.49884043133312
NZ_CP071842.1,3389126,1514823,44.696567787683314,1874303,55.303432212316686
NZ_CP060892.1,4864259,2471018,50.79947428786173,2393241,49.20052571213827
NZ_CP062855.1,4991615,2533710,50.75932338531717,2457905,49.240676614682826
NZ_CP072258.1,5485670,2349860,42.836335397499305,3135810,57.163664602500695
NZ_CP070087.1,5442514,3121444,57.35298062623266,2321070,42.64701937376734
NZ_CP033918.1,5013127,1805149,36.00844343261202,3207978,63.99155656738798
NZ_CP081820.1,5459732,3132689,57.37807276987222,2327043,42.62192723012778
NZ_AP019692.1,4980580,2602316,52.249256110734095,2378264,47.75074388926591
NZ_CP040717.1,4604603,2705640,58.75946308509116,1898963,41.24053691490885
NZ_CP048246.1,2162702,1138966,52.664028608657134,1023736,47.33597139134287
NZ_CP090985.1,2435353,786307,32.28718793538349,1649046,67.71281206461651
NZ_LR213458.1,4722057,2411238,51.06329720289272,2310819,48.93670279710728
NZ_CP014095.1,1773503,795099,44.8321203854744,978404,55.1678796145256
NZ_CP076000.1,3303908,939997,28.45106461802205,2363911,71.54893538197794
NZ_CP059351.1,3917843,1529352,39.03556114933651,2388491,60.96443885066349
NZ_CP021038.1,3186916,2324663,72.94396840079877,862253,27.05603159920124
NZ_CP049021.1,5112512,2816669,55.09364085600191,2295843,44.906359143998095
NZ_CP028384.1,4262828,1723633,40.43402642564983,2539195,59.565973574350174
NZ_CP043056.1,5407479,2063870,38.16695358410084,3343609,61.83304641589916
NZ_CP035291.1,2517618,828996,32.92779126936652,1688622,67.07220873063348
NZ_CP040553.1,3909276,1735828,44.40279990463707,2173448,55.59720009536293
NZ_CP084825.1,5301905,3046681,57.46389269517277,2255224,42.536107304827226
NZ_CP033049.1,4063118,1524820,37.52832184543988,2538298,62.47167815456012
NZ_CP039443.1,4727131,2470957,52.27181137988349,2256174,47.72818862011651
NZ_CP052102.1,3984237,2658105,66.71553424156244,1326132,33.28446575843756
NZ_CP021659.1,2824008,1229716,43.54506077886465,1594292,56.45493922113535
NZ_CP073302.1,5492736,3150927,57.36534579488255,2341809,42.63465420511745
NZ_CP033757.1,21055,11546,54.83733080028497,9509,45.16266919971503
NZ_LR130539.1,5503304,3157629,57.37696845385972,2345675,42.62303154614028
NZ_CP024011.1,3178335,1351437,42.52028184568335,1826898,57.47971815431665
NZ_CP020985.2,5225815,3376737,64.61646652244674,1849078,35.38353347755326
NZ_CP058940.1,5369690,3084094,57.43523369133041,2285596,42.56476630866959
NZ_LR990736.1,5352937,3413138,63.76196842966768,1939799,36.238031570332325
NZ_AP024170.1,2838668,932753,32.858826745501766,1905915,67.14117325449823
NZ_CP013107.1,3764724,2370615,62.96915789842761,1394109,37.03084210157239
NZ_CP055265.1,3898818,2250518,57.72308427836334,1648300,42.27691572163666
NZ_AP017617.1,5117319,2575117,50.32160394925546,2542202,49.67839605074454
NZ_CP065687.1,2913520,1972705,67.70864795848321,940815,32.29135204151679
NZ_CP072374.1,1887130,944471,50.048009411116354,942659,49.951990588883646
NZ_CP053828.1,1803736,601132,33.327050078281964,1202604,66.67294992171804
NZ_CP095715.1,2860589,930622,32.5325308878696,1929967,67.4674691121304
NZ_CP050390.1,3919631,1531876,39.08214829406136,2387755,60.917851705938645
NZ_CP086510.1,4848845,2463252,50.80079895315277,2385593,49.19920104684724
NZ_CP063939.1,5358716,3079490,57.46693797544039,2279226,42.53306202455961
NZ_CP074661.1,4668867,2434358,52.14023016719045,2234509,47.85976983280955
NZ_CP086391.1,4809054,2441673,50.77241802649752,2367381,49.22758197350248
NZ_CP017251.1,5466770,2759607,50.479661664931946,2707163,49.52033833506805
NZ_CP029808.1,612516,147666,24.10810493113649,464850,75.8918950688635
NZ_CP096686.1,4034872,1576169,39.06366794287403,2458703,60.93633205712597
NZ_CP018250.1,5428751,2743122,50.5295232734012,2685629,49.4704767265988
NZ_CP050541.1,2389998,1102301,46.12141934846807,1287697,53.87858065153193
NZ_CP090626.1,5442379,3120603,57.33895048470531,2321776,42.66104951529469
NZ_CP024985.1,8691711,6312964,72.63200536695248,2378747,27.36799463304752
NZ_CP050498.1,5622341,2854361,50.76819424506625,2767980,49.23180575493375
NZ_CP083741.1,6094458,4000067,65.63449940913532,2094391,34.365500590864684
NZ_CP083512.1,5081390,2574011,50.655647372077325,2507379,49.34435262792268
NZ_CP026697.1,4798293,2584525,53.86342601420964,2213768,46.13657398579036
NZ_CP021852.1,4209445,1636136,38.86821184265384,2573309,61.13178815734616
NZ_CP055055.1,5075418,2571358,50.662979876731335,2504060,49.337020123268665
NZ_CP074701.1,5041266,2548386,50.55051647740865,2492880,49.44948352259135
NZ_CP080761.1,3920452,2607364,66.50671912320314,1313088,33.49328087679686
NZ_CP070467.1,6754571,4446537,65.83004309230002,2308034,34.169956907699984
NZ_CP081351.1,5977739,3349143,56.02691920808185,2628596,43.97308079191815
NZ_CP031835.1,1400795,538908,38.47158220867436,861887,61.52841779132564
NZ_CP057459.1,5374831,3081786,57.33735628152773,2293045,42.66264371847227
NZ_CP039121.1,3242936,1443679,44.51765313900737,1799257,55.48234686099263
NZ_AP014862.1,6183134,4052450,65.54038777099122,2130684,34.45961222900878
NZ_CP045806.1,5213089,3486783,66.88516156160004,1726306,33.11483843839996
NZ_CP067014.1,2476862,782155,31.578465009354577,1694707,68.42153499064543
NZ_CP063362.1,6277310,4279923,68.18084497977637,1997387,31.81915502022364
NZ_CP097663.1,5354544,3074524,57.41896975727531,2280020,42.58103024272469
NZ_CP039639.1,498809,337875,67.73634798089049,160934,32.263652019109514
NZ_CP050360.1,5401559,3096736,57.330411460839365,2304823,42.66958853916064
NZ_CP091224.1,2627634,1001086,38.098380520270325,1626548,61.90161947972968
NZ_CP069486.1,2648425,865658,32.685766068512415,1782767,67.31423393148759
NZ_CP084392.1,3432145,1768986,51.541703511943695,1663159,48.45829648805631
NZ_OW970357.1,5331532,3060178,57.39772358113953,2271354,42.60227641886047
NZ_CP030357.1,3598883,2380858,66.15547101697943,1218025,33.84452898302057
NZ_CP042841.1,3963235,1551967,39.15909604149136,2411268,60.84090395850864
NZ_CP091963.1,350933,125145,35.66065317311281,225788,64.33934682688718
NZ_CP060928.1,4710280,2391180,50.76513498135992,2319100,49.23486501864008
NZ_CP027426.1,5853942,3229583,55.16937133985953,2624359,44.83062866014047
NZ_CP066018.1,4049936,2691955,66.46907506686526,1357981,33.53092493313474
NZ_AP017655.1,3767292,2431791,64.55010654868272,1335501,35.44989345131728
NZ_AP023415.1,1501009,841763,56.07981031426194,659246,43.92018968573806
NZ_CP032892.1,4894694,2483069,50.729810688880654,2411625,49.27018931111935
NZ_AP025144.1,4134604,1824090,44.11764705882353,2310514,55.88235294117647
NZ_CP017293.1,6816227,4503601,66.07175788012928,2312626,33.92824211987072
NZ_CP020020.1,2772993,911693,32.877580289600445,1861300,67.12241971039956
NZ_CP056123.1,4638679,1844118,39.75524066226613,2794561,60.24475933773387
NZ_CP072549.1,3040667,1315368,43.25919280210559,1725299,56.74080719789441
NZ_CP040122.1,5444919,3126018,57.4116529557189,2318901,42.5883470442811
NZ_CP028561.1,2876784,1122068,39.00424918937258,1754716,60.99575081062742
NZ_CP066037.1,3556545,2378208,66.8684917525295,1178337,33.13150824747051
NZ_CP068216.1,2447326,775065,31.66987152508493,1672261,68.33012847491507
NZ_CP065615.1,5272040,2686183,50.95149126334398,2585857,49.04850873665602
NZ_CP020002.1,5790408,2037165,35.18171776496578,3753243,64.81828223503422
NZ_CP060867.1,4887629,2481484,50.77071111575776,2406145,49.22928888424224
NZ_CP056916.1,4600545,2299779,49.98927301004555,2300766,50.01072698995445
NZ_CP042578.1,4964300,2723634,54.86441190097295,2240666,45.13558809902705
NZ_CP022655.2,5564368,3287095,59.07400445117936,2277273,40.92599554882064
NZ_CP061322.1,2461759,868537,35.28115465405021,1593222,64.71884534594979
NZ_CP086839.1,3850666,2380094,61.80993106127615,1470572,38.19006893872385
NZ_CP071802.1,3773395,1792626,47.50697978875787,1980769,52.49302021124213
NZ_CP088142.1,4664130,2433953,52.18450171843409,2230177,47.81549828156591
NZ_CP020533.1,1141928,502123,43.97151133871838,639805,56.02848866128162
NZ_CP021766.1,3411957,2268095,66.47489988883213,1143862,33.52510011116787
NZ_CP029839.1,4865212,2538542,52.17741796246494,2326670,47.82258203753506
NZ_LR890726.1,5232790,3004322,57.41338750456258,2228468,42.58661249543742
NZ_CP043576.1,6045913,3727223,61.64863768301,2318690,38.351362316990006
NZ_CP066101.1,4594301,2542254,55.33494649131609,2052047,44.66505350868391
NZ_CP025234.1,4830646,2522339,52.215355875797975,2308307,47.784644124202025
NZ_AP024576.1,5291799,3044745,57.537049309696,2247054,42.462950690304
NZ_CP066523.1,5462788,3135179,57.391555374288735,2327609,42.60844462571127
NZ_CP025512.1,3373620,2078094,61.59834243335053,1295526,38.40165756664948
NZ_CP083828.1,4650094,2565620,55.17350832047696,2084474,44.82649167952304
NZ_LR890595.1,5271210,3024442,57.37661751286706,2246768,42.623382487132936
NZ_CP071204.1,5117320,3059773,59.792489037230425,2057547,40.207510962769575
NZ_CP067250.1,4803708,2436928,50.730144296864005,2366780,49.269855703136
NZ_CP046609.1,3643456,2418582,66.38153445519858,1224874,33.618465544801424
NZ_CP076120.1,3908757,2605623,66.66116619682421,1303134,33.33883380317579
NZ_CP076349.1,3204732,2334875,72.85710630405288,869857,27.142893695947123
NZ_CP079781.1,5265236,3031431,57.57445630167385,2233805,42.42554369832615
NZ_CP087264.1,2966043,1129873,38.093614961077776,1836170,61.906385038922224
NZ_CP029915.1,4799269,2499221,52.07503476050207,2300048,47.92496523949793
NZ_CP078094.1,2570998,988729,38.45701163517047,1582269,61.54298836482953
NZ_CP018254.1,4250048,1660552,39.07137048805096,2589496,60.92862951194904
NZ_CP053611.1,1198966,802167,66.90489972192707,396799,33.095100278072934
NZ_CP022494.1,4850334,2523665,52.03074674857443,2326669,47.96925325142557
NZ_CP077880.1,2855358,936223,32.78828784341578,1919135,67.21171215658421
NZ_CP037881.1,5036850,2627920,52.17387851534193,2408930,47.82612148465807
NZ_CP047830.1,2730743,895963,32.81022783908995,1834780,67.18977216091005
NZ_AP024281.1,4921046,2746134,55.80386771430302,2174912,44.19613228569698
NZ_CP088191.1,2531120,965056,38.12762729542653,1566064,61.87237270457347
NZ_AP022970.1,5329774,1884168,35.35174286939746,3445606,64.64825713060253
NZ_CP060002.1,5192310,3363277,64.77419491517263,1829033,35.22580508482737
NZ_CP021501.1,3252258,1448371,44.53432046289071,1803887,55.465679537109295
NZ_CP053103.1,4887670,2701737,55.27658373007998,2185933,44.72341626992002
NZ_CP050108.1,4795548,2923766,60.96833980183287,1871782,39.03166019816713
NZ_CP050723.1,4679573,2441644,52.17664090291999,2237929,47.82335909708001
NZ_CP069815.1,5751896,3191673,55.48905960747552,2560223,44.51094039252448
NZ_CP017450.1,6174401,3449741,55.87167079041352,2724660,44.12832920958648
NZ_CP023548.1,3335106,2285160,68.5183619351229,1049946,31.481638064877103
NZ_CP014689.1,3107922,1858339,59.79361772914507,1249583,40.20638227085493
NZ_CP032648.1,3213092,1434423,44.64307277849498,1778669,55.35692722150502
NZ_CP091048.1,5244699,3020549,57.59241855442991,2224150,42.40758144557009
NZ_CP070898.1,5267247,3031797,57.55942335721108,2235450,42.44057664278892
NZ_CP022273.1,5215381,2691264,51.60244285125094,2524117,48.39755714874906
NZ_CP026533.1,4166265,1899050,45.58159406566793,2267215,54.41840593433207
NZ_CP029449.1,5540160,3264437,58.92315384393231,2275723,41.076846156067695
NZ_CP039898.1,2262814,1343028,59.352116435553256,919786,40.64788356444674
NZ_CP027550.1,4836918,2450377,50.65988300814692,2386541,49.34011699185308
NZ_CP066659.1,2888311,1099602,38.07076177046032,1788709,61.929238229539685
NZ_CP045056.1,4930424,2571551,52.15679219474836,2358873,47.84320780525164
NZ_CP091992.1,5302095,3045777,57.44478361855078,2256318,42.55521638144922
NZ_CP097360.1,5076384,2566817,50.563885631977406,2509567,49.436114368022594
NZ_CP043902.1,5044620,2336370,46.31409303376667,2708250,53.68590696623333
NZ_CP031926.1,2474982,872910,35.26934741343573,1602072,64.73065258656428
NZ_CP077942.1,4355742,1532711,35.18828709322086,2823031,64.81171290677915
NZ_CP042828.1,5067305,3501147,69.09288073246036,1566158,30.90711926753964
NZ_CP072285.1,4080146,1593421,39.05303878831787,2486725,60.94696121168213
NZ_CP098778.1,4570859,2547152,55.72589309799318,2023707,44.27410690200682
NZ_CP043568.1,5943463,3632160,61.11184674658528,2311303,38.88815325341472
NZ_CP081354.1,2876693,943074,32.783268843773044,1933619,67.21673115622696
NZ_CP058118.1,6041083,3365502,55.71024268330695,2675581,44.28975731669305
NZ_CP035997.1,5215878,1855536,35.574758458690944,3360342,64.42524154130905
NZ_CP059312.1,5301922,3046332,57.45712592527767,2255590,42.542874074722334
NZ_CP019114.1,3927258,1533232,39.04077603253975,2394026,60.95922396746025
NZ_CP094294.1,3929786,1827312,46.499020557353504,2102474,53.500979442646496
NZ_CP020108.1,5407749,3101812,57.35865329548395,2305937,42.64134670451605
NZ_CP084715.1,3156932,1408373,44.61207906917223,1748559,55.387920930827775
NZ_CP051298.1,4707229,3208357,68.1580819628703,1498872,31.8419180371297
NZ_CP014429.1,2919828,957276,32.785355849728134,1962552,67.21464415027187
NZ_CP040665.1,2820181,928081,32.90856154268113,1892100,67.09143845731887
NZ_CP052104.1,3984186,2658062,66.71530897402883,1326124,33.28469102597117
NZ_CP053553.1,3983118,2649197,66.51063312711298,1333921,33.48936687288702
NZ_LR777656.1,1198895,484426,40.406040562351166,714469,59.593959437648834
NZ_CP084261.1,1226494,785819,64.07035011993536,440675,35.929649880064645
NZ_CP025037.1,5537943,3170697,57.25405624434921,2367246,42.74594375565079
NZ_CP039261.1,1904421,657096,34.50371530244625,1247325,65.49628469755375
NZ_CP046247.1,2777589,1044807,37.61560835674393,1732782,62.38439164325607
NZ_CP022073.1,4925369,2647796,53.75832754865676,2277573,46.24167245134324
NZ_CP048066.1,3175218,1262156,39.75021557574944,1913062,60.24978442425056
NZ_CP060825.1,7631890,5600925,73.388439822901,2030965,26.611560177099
NZ_CP073862.1,2712679,866423,31.93975402176225,1846256,68.06024597823775
NZ_CP070177.1,5343616,3072643,57.50119394806813,2270973,42.49880605193187
NZ_CP091481.1,4838024,2666976,55.12531562472613,2171048,44.87468437527387
NZ_CP095726.1,2340577,876680,37.45572138835851,1463897,62.54427861164149
NZ_CP049017.1,4744641,3235583,68.19447456614736,1509058,31.80552543385264
NZ_CP042003.1,2819586,932393,33.06843628816429,1887193,66.93156371183571
NZ_CP044125.1,4021878,2486208,61.81709141848659,1535670,38.18290858151341
NZ_CP040500.1,1967870,685100,34.81429159446508,1282770,65.18570840553491
NZ_CP083658.1,3211351,1359803,42.34364290916813,1851548,57.65635709083187
NZ_CP023715.1,2058755,953805,46.329213529536055,1104950,53.670786470463945
NZ_AP025795.1,4784841,2634505,55.05940531775246,2150336,44.94059468224754
NZ_CP045306.1,4000621,1486514,37.15708136311837,2514107,62.84291863688163
NZ_CP015863.1,3253249,1476927,45.3985231379461,1776322,54.6014768620539
NZ_CP068684.1,5406439,3102688,57.38875440932562,2303751,42.61124559067438
NZ_CP072300.1,4095769,1599084,39.04233856938709,2496685,60.95766143061291
NZ_CP072980.1,5183755,2626313,50.6642964414792,2557442,49.335703558520805
NZ_CP032872.1,4196696,1819224,43.34895832340489,2377472,56.65104167659511
NZ_CP026316.1,2153958,977679,45.38988225397153,1176279,54.61011774602847
NZ_CP057565.1,4545163,2266273,49.861204097630825,2278890,50.138795902369175
NZ_CP088975.1,4829321,3283869,67.99856542979852,1545452,32.00143457020148
NZ_AP018827.1,2422803,1470342,60.68764154576331,952461,39.31235845423669
NZ_CP091486.1,4757882,2622158,55.11187541010895,2135724,44.88812458989105
NZ_CP063479.1,4924283,2499883,50.76643645379439,2424400,49.23356354620561
NZ_CP031913.1,5406250,2729973,50.49661040462428,2676277,49.50338959537572
NZ_CP082141.1,4664605,2590296,55.530875604686784,2074309,44.469124395313216
NZ_CP051013.1,5631499,2003779,35.58162755600241,3627720,64.41837244399758
NZ_CP075903.1,3138311,895771,28.543092128218014,2242540,71.456907871782
NZ_LR135324.1,2791579,1067837,38.25207884140123,1723742,61.74792115859877
NZ_CP091244.1,4343903,2234303,51.435379657418686,2109600,48.564620342581314
