ID,Representative,Cluster,Cluster_Size,Genome,Genome_Type,Cluster_TssC_Type
ChrNZ_CP018758.1|2876|WP_058766906.1,ChrNZ_CP018758.1|2876|WP_058766906.1,604,1,NZ_CP018758.1,Chr,Chr
ChrNZ_CP018811.1|2263|WP_075157181.1,ChrNZ_CP018811.1|2263|WP_075157181.1,605,1,NZ_CP018811.1,Chr,Chr
ChrNZ_CP018812.1|1221|WP_075160058.1,ChrNZ_CP018812.1|1221|WP_075160058.1,606,1,NZ_CP018812.1,Chr,Chr
ChrNZ_CP018812.1|2098|WP_075161552.1,ChrNZ_CP018812.1|2098|WP_075161552.1,607,1,NZ_CP018812.1,Chr,Chr
ChrNZ_CP018845.1|2889|WP_079217158.1,ChrNZ_CP018845.1|2889|WP_079217158.1,608,1,NZ_CP018845.1,Chr,Chr
ChrNZ_CP018845.1|868|WP_079214952.1,ChrNZ_CP018845.1|868|WP_079214952.1,609,1,NZ_CP018845.1,Chr,Chr
ChrNZ_CP077094.1|2105|WP_060476435.1,ChrNZ_CP018846.1|2264|WP_060511716.1,610,4,NZ_CP077094.1,Chr,Chr
ChrNZ_CP018846.1|2264|WP_060511716.1,ChrNZ_CP018846.1|2264|WP_060511716.1,610,4,NZ_CP018846.1,Chr,Chr
ChrNZ_CP045554.1|2142|WP_060511716.1,ChrNZ_CP018846.1|2264|WP_060511716.1,610,4,NZ_CP045554.1,Chr,Chr
ChrNZ_CP026115.2|5226|WP_060511716.1,ChrNZ_CP018846.1|2264|WP_060511716.1,610,4,NZ_CP026115.2,Chr,Chr
ChrNZ_CP018930.1|1826|WP_060447721.1,ChrNZ_CP018930.1|1826|WP_060447721.1,611,1,NZ_CP018930.1,Chr,Chr
ChrNZ_CP018937.1|395|WP_101602708.1,ChrNZ_CP018937.1|395|WP_101602708.1,612,1,NZ_CP018937.1,Chr,Chr
ChrNZ_CP019062.1|3741|WP_104924327.1,ChrNZ_CP019062.1|3741|WP_104924327.1,613,1,NZ_CP019062.1,Chr,Chr
ChrNZ_CP019082.1|3610|WP_076348119.1,ChrNZ_CP019082.1|3610|WP_076348119.1,614,1,NZ_CP019082.1,Chr,Chr
ChrNZ_CP031697.1|2632|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP031697.1,Chr,Chr
ChrNZ_CP092971.1|1878|WP_053503515.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP092971.1,Chr,Chr
ChrNZ_CP019516.1|2433|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP019516.1,Chr,Chr
ChrNZ_CP019085.1|1809|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP019085.1,Chr,Chr
ChrNZ_CP033184.1|1801|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033184.1,Chr,Chr
ChrNZ_CP019515.1|1242|WP_075238993.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP019515.1,Chr,Chr
ChrNZ_CP011961.1|1667|WP_041183298.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP011961.1,Chr,Chr
ChrNZ_CP011960.1|1671|WP_041183298.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP011960.1,Chr,Chr
ChrNZ_CP018087.1|2410|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP018087.1,Chr,Chr
ChrNZ_CP011959.1|1763|WP_024711386.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP011959.1,Chr,Chr
ChrNZ_CP011958.1|1770|WP_024711386.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP011958.1,Chr,Chr
ChrNZ_CP059710.1|1716|WP_024711386.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP059710.1,Chr,Chr
ChrNZ_CP011957.1|1655|WP_024711386.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP011957.1,Chr,Chr
ChrNZ_CP011962.1|1972|WP_041183298.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP011962.1,Chr,Chr
ChrNZ_CP089415.1|2450|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP089415.1,Chr,Chr
ChrNZ_CP007810.1|1741|WP_024711386.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP007810.1,Chr,Chr
ChrNZ_CP086372.1|2704|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP086372.1,Chr,Chr
ChrNZ_CP060817.1|506|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP060817.1,Chr,Chr
ChrNZ_CP086200.1|3572|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP086200.1,Chr,Chr
ChrNZ_CP011956.1|1664|WP_041183298.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP011956.1,Chr,Chr
ChrNZ_CP013666.1|1733|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP013666.1,Chr,Chr
ChrNZ_CP013670.1|2429|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP013670.1,Chr,Chr
ChrNZ_CP013674.1|1293|WP_044756705.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP013674.1,Chr,Chr
ChrNZ_CP025610.1|1842|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP025610.1,Chr,Chr
ChrNZ_CP025609.1|1803|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP025609.1,Chr,Chr
ChrNZ_CP013961.1|1732|WP_044756705.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP013961.1,Chr,Chr
ChrNZ_CP007166.1|1283|WP_044756705.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP007166.1,Chr,Chr
ChrNZ_CP043403.1|1735|WP_149621575.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP043403.1,Chr,Chr
ChrNC_010717.2|1193|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NC_010717.2,Chr,Chr
ChrNZ_CP045912.1|1771|WP_153816900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP045912.1,Chr,Chr
ChrNZ_CP013679.1|2464|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP013679.1,Chr,Chr
ChrNZ_CP011955.1|1675|WP_041183298.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP011955.1,Chr,Chr
ChrNZ_CP040687.1|2424|WP_044756705.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP040687.1,Chr,Chr
ChrNZ_CP007221.1|2006|WP_044750462.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP007221.1,Chr,Chr
ChrNZ_CP013678.1|2452|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP013678.1,Chr,Chr
ChrNZ_CP013676.1|2482|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP013676.1,Chr,Chr
ChrNZ_CP013675.1|1266|WP_069964827.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP013675.1,Chr,Chr
ChrNZ_CP040604.1|2389|WP_075238993.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP040604.1,Chr,Chr
ChrNZ_CP019086.1|1812|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP019086.1,Chr,Chr
ChrNZ_CP031469.1|2409|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP031469.1,Chr,Chr
ChrNZ_CP019088.1|1812|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP019088.1,Chr,Chr
ChrNZ_CP033180.1|1850|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033180.1,Chr,Chr
ChrNZ_CP031462.1|1195|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP031462.1,Chr,Chr
ChrNZ_CP049205.1|3721|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP049205.1,Chr,Chr
ChrNZ_CP033179.1|1829|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033179.1,Chr,Chr
ChrNZ_CP031463.1|1285|WP_044756705.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP031463.1,Chr,Chr
ChrNZ_CP033178.1|1847|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033178.1,Chr,Chr
ChrNZ_CP031464.1|2372|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP031464.1,Chr,Chr
ChrNZ_CP011532.1|2469|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP011532.1,Chr,Chr
ChrNZ_CP033177.1|2416|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033177.1,Chr,Chr
ChrNZ_CP074076.1|1987|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP074076.1,Chr,Chr
ChrNZ_CP019087.1|1803|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP019087.1,Chr,Chr
ChrNZ_CP033176.1|1809|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033176.1,Chr,Chr
ChrNZ_CP033175.1|1798|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033175.1,Chr,Chr
ChrNC_007705.1|2469|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NC_007705.1,Chr,Chr
ChrNZ_CP033173.1|1763|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033173.1,Chr,Chr
ChrNZ_CP012947.1|1301|WP_044756705.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP012947.1,Chr,Chr
ChrNZ_CP073820.1|1197|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP073820.1,Chr,Chr
ChrNZ_CP033172.1|1844|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033172.1,Chr,Chr
ChrNZ_CP033181.1|1880|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033181.1,Chr,Chr
ChrNZ_CP033197.1|1325|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033197.1,Chr,Chr
ChrNZ_CP033186.1|1841|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033186.1,Chr,Chr
ChrNZ_CP033183.1|1973|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033183.1,Chr,Chr
ChrNZ_CP033187.3|2480|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033187.3,Chr,Chr
ChrNZ_CP033188.1|2406|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033188.1,Chr,Chr
ChrNZ_CP033189.1|2393|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033189.1,Chr,Chr
ChrNZ_CP033190.1|2403|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033190.1,Chr,Chr
ChrNZ_CP033191.1|2382|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033191.1,Chr,Chr
ChrNZ_CP031460.1|2491|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP031460.1,Chr,Chr
ChrNZ_CP033182.1|1772|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033182.1,Chr,Chr
ChrNZ_CP033192.1|1785|WP_044756705.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033192.1,Chr,Chr
ChrNZ_CP033193.2|2513|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033193.2,Chr,Chr
ChrNZ_CP031457.1|2422|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP031457.1,Chr,Chr
ChrNZ_CP033194.1|1332|WP_044756705.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033194.1,Chr,Chr
ChrNZ_CP031459.1|2423|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP031459.1,Chr,Chr
ChrNZ_CP031456.1|2423|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP031456.1,Chr,Chr
ChrNZ_CP071891.1|3372|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP071891.1,Chr,Chr
ChrNZ_CP031458.1|1232|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP031458.1,Chr,Chr
ChrNZ_CP097804.1|2943|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP097804.1,Chr,Chr
ChrNZ_CP036251.1|1172|WP_019300089.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP036251.1,Chr,Chr
ChrNZ_CP033171.1|1846|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033171.1,Chr,Chr
ChrNZ_CP019091.1|1819|WP_041183298.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP019091.1,Chr,Chr
ChrNZ_CP036254.1|1835|WP_053503515.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP036254.1,Chr,Chr
ChrNZ_CP036252.1|1879|WP_053503515.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP036252.1,Chr,Chr
ChrNZ_CP036255.1|1875|WP_131075269.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP036255.1,Chr,Chr
ChrNZ_CP064871.1|1679|WP_024711386.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP064871.1,Chr,Chr
ChrNZ_CP019090.1|1810|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP019090.1,Chr,Chr
ChrNZ_CP036256.1|1967|WP_131075269.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP036256.1,Chr,Chr
ChrNZ_CP020334.1|2419|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP020334.1,Chr,Chr
ChrNZ_CP064794.1|1181|WP_041183298.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP064794.1,Chr,Chr
ChrNZ_CP064780.1|2470|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP064780.1,Chr,Chr
ChrNZ_CP036253.1|1970|WP_053503515.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP036253.1,Chr,Chr
ChrNZ_CP036377.1|1811|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP036377.1,Chr,Chr
ChrNZ_CP019092.1|1808|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP019092.1,Chr,Chr
ChrNZ_CP050115.1|2708|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP050115.1,Chr,Chr
ChrNZ_CP033170.1|1845|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033170.1,Chr,Chr
ChrNC_017267.2|1924|WP_041183298.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NC_017267.2,Chr,Chr
ChrNZ_CP033185.1|1726|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP033185.1,Chr,Chr
ChrNZ_CP050114.1|624|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP050114.1,Chr,Chr
ChrNZ_CP019226.1|1257|WP_075238993.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP019226.1,Chr,Chr
ChrNZ_CP019089.1|1802|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP019089.1,Chr,Chr
ChrNZ_CP080589.1|1733|WP_149621575.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP080589.1,Chr,Chr
ChrNZ_CP050113.1|3052|WP_027703472.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP050113.1,Chr,Chr
ChrNZ_CP036378.1|1867|WP_024743900.1,ChrNZ_CP019088.1|1812|WP_024743900.1,615,104,NZ_CP036378.1,Chr,Chr
ChrNZ_CP019113.1|852|WP_072571145.1,ChrNZ_CP019113.1|852|WP_072571145.1,616,1,NZ_CP019113.1,Chr,Chr
ChrNZ_CP019183.1|4073|WP_023219445.1,ChrNZ_CP019183.1|4073|WP_023219445.1,617,1,NZ_CP019183.1,Chr,Chr
ChrNZ_CP019236.1|2900|WP_076200176.1,ChrNZ_CP019236.1|2900|WP_076200176.1,618,1,NZ_CP019236.1,Chr,Chr
ChrNZ_CP019239.1|3732|WP_029706680.1,ChrNZ_CP019239.1|3732|WP_029706680.1,619,1,NZ_CP019239.1,Chr,Chr
ChrNZ_CP019312.1|1978|WP_083957683.1,ChrNZ_CP019312.1|1978|WP_083957683.1,620,1,NZ_CP019312.1,Chr,Chr
ChrNZ_CP019312.1|1979|WP_076627965.1,ChrNZ_CP019312.1|1979|WP_076627965.1,621,1,NZ_CP019312.1,Chr,Chr
ChrNZ_CP019326.1|113|WP_076745988.1,ChrNZ_CP019326.1|113|WP_076745988.1,622,2,NZ_CP019326.1,Chr,Chr
ChrNZ_CP048812.1|1281|WP_163501530.1,ChrNZ_CP019326.1|113|WP_076745988.1,622,2,NZ_CP048812.1,Chr,Chr
ChrNZ_CP071706.1|4930|WP_010221276.1,ChrNZ_CP019396.1|4779|WP_010221276.1,623,4,NZ_CP071706.1,Chr,Chr
ChrNZ_CP035952.1|5039|WP_130266718.1,ChrNZ_CP019396.1|4779|WP_010221276.1,623,4,NZ_CP035952.1,Chr,Chr
ChrNZ_CP071007.1|449|WP_010221276.1,ChrNZ_CP019396.1|4779|WP_010221276.1,623,4,NZ_CP071007.1,Chr,Chr
ChrNZ_CP019396.1|4779|WP_010221276.1,ChrNZ_CP019396.1|4779|WP_010221276.1,623,4,NZ_CP019396.1,Chr,Chr
ChrNZ_CP019417.1|900|WP_076741496.1,ChrNZ_CP019417.1|900|WP_076741496.1,624,2,NZ_CP019417.1,Chr,Chr
ChrNZ_CP093445.1|2890|WP_039591383.1,ChrNZ_CP019417.1|900|WP_076741496.1,624,2,NZ_CP093445.1,Chr,Chr
ChrNZ_CP019427.1|1284|WP_159994249.1,ChrNZ_CP019427.1|1284|WP_159994249.1,625,2,NZ_CP019427.1,Chr,Chr
ChrNZ_CP019397.1|1284|WP_159994249.1,ChrNZ_CP019427.1|1284|WP_159994249.1,625,2,NZ_CP019397.1,Chr,Chr
ChrNZ_CP019431.1|2418|WP_159934876.1,ChrNZ_CP019431.1|2418|WP_159934876.1,626,1,NZ_CP019431.1,Chr,Chr
ChrNZ_CP019510.1|2138|WP_077402280.1,ChrNZ_CP019510.1|2138|WP_077402280.1,627,1,NZ_CP019510.1,Chr,Chr
ChrNZ_CP019628.1|552|WP_077535551.1,ChrNZ_CP019628.1|552|WP_077535551.1,628,1,NZ_CP019628.1,Chr,Chr
ChrNZ_CP019628.1|553|WP_077535552.1,ChrNZ_CP019628.1|553|WP_077535552.1,629,1,NZ_CP019628.1,Chr,Chr
ChrNZ_CP045631.1|3877|WP_022999367.1,ChrNZ_CP019630.1|5421|WP_022999367.1,630,6,NZ_CP045631.1,Chr,Chr
ChrNZ_CP019630.1|5421|WP_022999367.1,ChrNZ_CP019630.1|5421|WP_022999367.1,630,6,NZ_CP019630.1,Chr,Chr
ChrNZ_CP045627.1|3442|WP_022999367.1,ChrNZ_CP019630.1|5421|WP_022999367.1,630,6,NZ_CP045627.1,Chr,Chr
ChrNZ_CP045622.1|2958|WP_022999367.1,ChrNZ_CP019630.1|5421|WP_022999367.1,630,6,NZ_CP045622.1,Chr,Chr
ChrNZ_CP045617.1|4707|WP_022999367.1,ChrNZ_CP019630.1|5421|WP_022999367.1,630,6,NZ_CP045617.1,Chr,Chr
ChrNZ_CP087156.1|3164|WP_022999367.1,ChrNZ_CP019630.1|5421|WP_022999367.1,630,6,NZ_CP087156.1,Chr,Chr
ChrNZ_CP019650.1|301|WP_157520094.1,ChrNZ_CP019650.1|301|WP_157520094.1,631,1,NZ_CP019650.1,Chr,Chr
ChrNZ_CP019650.1|311|WP_077399827.1,ChrNZ_CP019650.1|311|WP_077399827.1,632,1,NZ_CP019650.1,Chr,Chr
ChrNZ_CP019650.1|312|WP_157520100.1,ChrNZ_CP019650.1|312|WP_157520100.1,633,1,NZ_CP019650.1,Chr,Chr
ChrNZ_CP019706.1|1811|WP_085069786.1,ChrNZ_CP019706.1|1811|WP_085069786.1,634,1,NZ_CP019706.1,Chr,Chr
ChrNZ_CP097983.1|596|WP_250651731.1,ChrNZ_CP019706.1|776|WP_085068115.1,635,2,NZ_CP097983.1,Chr,Chr
ChrNZ_CP019706.1|776|WP_085068115.1,ChrNZ_CP019706.1|776|WP_085068115.1,635,2,NZ_CP019706.1,Chr,Chr
ChrNZ_CP072268.1|3893|WP_029820719.1,ChrNZ_CP019725.1|2569|WP_008572541.1,636,8,NZ_CP072268.1,Chr,Chr
ChrNC_007508.1|3970|WP_011349018.1,ChrNZ_CP019725.1|2569|WP_008572541.1,636,8,NC_007508.1,Chr,Chr
ChrNC_016010.1|3782|WP_014091422.1,ChrNZ_CP019725.1|2569|WP_008572541.1,636,8,NC_016010.1,Chr,Chr
ChrNZ_CP017190.1|2585|WP_011349018.1,ChrNZ_CP019725.1|2569|WP_008572541.1,636,8,NZ_CP017190.1,Chr,Chr
ChrNZ_CP018467.1|3914|WP_011349018.1,ChrNZ_CP019725.1|2569|WP_008572541.1,636,8,NZ_CP018467.1,Chr,Chr
ChrNZ_CP019725.1|2569|WP_008572541.1,ChrNZ_CP019725.1|2569|WP_008572541.1,636,8,NZ_CP019725.1,Chr,Chr
ChrNZ_CP018475.1|3064|WP_008572541.1,ChrNZ_CP019725.1|2569|WP_008572541.1,636,8,NZ_CP018475.1,Chr,Chr
ChrNZ_CP031059.1|366|WP_122272151.1,ChrNZ_CP019725.1|2569|WP_008572541.1,636,8,NZ_CP031059.1,Chr,Chr
ChrNZ_CP072268.1|2012|WP_029819425.1,ChrNZ_CP019725.1|358|WP_033478588.1,637,6,NZ_CP072268.1,Chr,Chr
ChrNC_007508.1|2006|WP_039416769.1,ChrNZ_CP019725.1|358|WP_033478588.1,637,6,NC_007508.1,Chr,Chr
ChrNZ_CP017190.1|615|WP_039416769.1,ChrNZ_CP019725.1|358|WP_033478588.1,637,6,NZ_CP017190.1,Chr,Chr
ChrNZ_CP018475.1|815|WP_033478588.1,ChrNZ_CP019725.1|358|WP_033478588.1,637,6,NZ_CP018475.1,Chr,Chr
ChrNZ_CP019725.1|358|WP_033478588.1,ChrNZ_CP019725.1|358|WP_033478588.1,637,6,NZ_CP019725.1,Chr,Chr
ChrNZ_CP018467.1|1696|WP_039416769.1,ChrNZ_CP019725.1|358|WP_033478588.1,637,6,NZ_CP018467.1,Chr,Chr
ChrNZ_CP041331.1|98|WP_131692235.1,ChrNZ_CP019771.1|445|WP_131692235.1,638,3,NZ_CP041331.1,Chr,Chr
ChrNZ_CP019771.1|445|WP_131692235.1,ChrNZ_CP019771.1|445|WP_131692235.1,638,3,NZ_CP019771.1,Chr,Chr
ChrNZ_CP041328.1|98|WP_131692235.1,ChrNZ_CP019771.1|445|WP_131692235.1,638,3,NZ_CP041328.1,Chr,Chr
ChrNZ_CP019799.1|2826|WP_078044582.1,ChrNZ_CP019799.1|2826|WP_078044582.1,639,1,NZ_CP019799.1,Chr,Chr
ChrNZ_CP019799.1|2827|WP_246841615.1,ChrNZ_CP019799.1|2827|WP_246841615.1,640,1,NZ_CP019799.1,Chr,Chr
ChrNZ_CP019856.1|3149|WP_078048790.1,ChrNZ_CP019856.1|3149|WP_078048790.1,641,2,NZ_CP019856.1,Chr,Chr
ChrNZ_CP092830.1|3150|WP_078048790.1,ChrNZ_CP019856.1|3149|WP_078048790.1,641,2,NZ_CP092830.1,Chr,Chr
ChrNZ_CP019889.1|2284|WP_118379519.1,ChrNZ_CP019889.1|1722|WP_118379519.1,642,2,NZ_CP019889.1,Chr,Chr
ChrNZ_CP019889.1|1722|WP_118379519.1,ChrNZ_CP019889.1|1722|WP_118379519.1,642,2,NZ_CP019889.1,Chr,Chr
ChrNZ_CP019944.1|2963|WP_080030216.1,ChrNZ_CP019944.1|2963|WP_080030216.1,643,1,NZ_CP019944.1,Chr,Chr
ChrNZ_CP019947.1|3302|WP_079203923.1,ChrNZ_CP019947.1|3302|WP_079203923.1,644,1,NZ_CP019947.1,Chr,Chr
ChrNZ_CP019986.1|1783|WP_042309287.1,ChrNZ_CP019986.1|1783|WP_042309287.1,645,1,NZ_CP019986.1,Chr,Chr
ChrNZ_CP019293.1|1520|WP_077200720.1,ChrNZ_CP020076.1|1597|WP_077200720.1,646,2,NZ_CP019293.1,Chr,Chr
ChrNZ_CP020076.1|1597|WP_077200720.1,ChrNZ_CP020076.1|1597|WP_077200720.1,646,2,NZ_CP020076.1,Chr,Chr
ChrNZ_CP092683.1|673|WP_005426776.1,ChrNZ_CP020077.1|1172|WP_005426776.1,647,13,NZ_CP092683.1,Chr,Chr
ChrNZ_HG992743.1|822|WP_208445928.1,ChrNZ_CP020077.1|1172|WP_005426776.1,647,13,NZ_HG992743.1,Chr,Chr
ChrNZ_CP045860.1|558|WP_005426776.1,ChrNZ_CP020077.1|1172|WP_005426776.1,647,13,NZ_CP045860.1,Chr,Chr
ChrNZ_CP020077.1|1172|WP_005426776.1,ChrNZ_CP020077.1|1172|WP_005426776.1,647,13,NZ_CP020077.1,Chr,Chr
ChrNZ_CP019960.1|1011|WP_005426776.1,ChrNZ_CP020077.1|1172|WP_005426776.1,647,13,NZ_CP019960.1,Chr,Chr
ChrNZ_HG992752.1|1054|WP_005426776.1,ChrNZ_CP020077.1|1172|WP_005426776.1,647,13,NZ_HG992752.1,Chr,Chr
ChrNZ_CP019294.1|796|WP_005426776.1,ChrNZ_CP020077.1|1172|WP_005426776.1,647,13,NZ_CP019294.1,Chr,Chr
ChrNZ_CP026322.1|863|WP_005426776.1,ChrNZ_CP020077.1|1172|WP_005426776.1,647,13,NZ_CP026322.1,Chr,Chr
ChrNZ_CP026316.1|897|WP_103411575.1,ChrNZ_CP020077.1|1172|WP_005426776.1,647,13,NZ_CP026316.1,Chr,Chr
